12.706,-29.6688,92.4924
12.0557,-29.6606,91.6634
11.4359,-29.6516,90.8664
10.8037,-29.642,90.0466
10.1696,-29.6329,89.2184
9.51189,-29.6229,88.3539
8.8547,-29.6128,87.4866
8.18539,-29.6027,86.6004
7.569,-29.5936,85.7818
6.94345,-29.5842,84.9499
6.31084,-29.5744,84.108
5.66642,-29.5647,83.2501
5.04605,-29.5554,82.4246
4.38881,-29.5456,81.5504
3.78613,-29.5363,80.7505
3.12172,-29.526,79.8693
2.46922,-29.5156,79.0049
1.81423,-29.5052,78.1373
1.15791,-29.4949,77.2679
0.49995,-29.4845,76.3963
-0.158806,-29.4746,75.5236
-0.817833,-29.4649,74.6506
-1.47684,-29.4552,73.7776
-2.13503,-29.4454,72.9057
-2.79277,-29.4356,72.0344
-3.45006,-29.4252,71.1637
-4.10726,-29.4158,70.2931
-4.76453,-29.4063,69.4224
-5.42214,-29.3953,68.5513
-6.0804,-29.3847,67.6793
-6.73923,-29.3746,66.8066
-7.39922,-29.3655,65.9323
-8.06057,-29.356,65.0562
-8.72298,-29.346,64.1787
-9.38743,-29.335,63.2985
-10.0539,-29.3249,62.4156
-10.7218,-29.3149,61.5309
-11.392,-29.3039,60.6431
-12.0637,-29.2938,59.7533
-12.7365,-29.284,58.862
-13.4112,-29.2743,57.9683
-14.087,-29.2646,57.0731
-14.7636,-29.2547,56.1768
-15.3662,-29.2449,55.3785
-15.9692,-29.2351,54.5797
-16.5729,-29.2253,53.78
-17.1771,-29.2164,52.9796
-17.7815,-29.2077,52.1789
-18.3864,-29.1979,51.3776
-18.9913,-29.1885,50.5764
-19.5961,-29.1799,49.7752
-20.2005,-29.1658,48.9746
-20.8047,-29.149,48.1742
-21.4076,-29.1329,47.3755
-22.0851,-29.1148,46.478
-22.7614,-29.0966,45.5821
-23.4354,-29.0818,44.6893
-24.1078,-29.0671,43.7985
-24.7782,-29.0516,42.9105
-25.4454,-29.0366,42.0266
-26.1106,-29.0216,41.1455
-26.773,-29.0067,40.2681
-27.433,-28.9924,39.3937
-28.0921,-28.9781,38.5206
-28.7502,-28.9639,37.6488
-29.4095,-28.9496,36.7754
-30.0704,-28.9351,35.9
-30.7341,-28.9202,35.0208
-31.4126,-28.9053,34.1412
-32.1043,-28.8906,33.2629
-32.7393,-28.8779,32.485
-33.4043,-28.8645,31.7189
-34.0858,-28.8507,30.9592
-34.8286,-28.8363,30.23
-35.5914,-28.8221,29.5155
-36.4032,-28.8083,28.8392
-37.2526,-28.7948,28.2024
-38.1316,-28.7815,27.5966
-39.0596,-28.7673,27.0549
-40.0031,-28.7528,26.5364
-40.985,-28.7378,26.0828
-41.9856,-28.7228,25.6719
-43.007,-28.7078,25.3087
-44.0537,-28.6937,25.0256
-45.1098,-28.6799,24.7731
-46.1879,-28.6655,24.6079
-47.272,-28.6513,24.4762
-48.3657,-28.6375,24.3978
-49.466,-28.6224,24.3784
-50.5692,-28.6069,24.3855
-51.6762,-28.5925,24.4761
-52.7824,-28.5779,24.5914
-53.8865,-28.5629,24.7632
-54.9848,-28.5637,24.9821
-56.0793,-28.5746,25.2315
-57.1572,-28.5866,25.5519
-58.2276,-28.5986,25.8962
-59.2767,-28.6101,26.3019
-60.3081,-28.6213,26.7451
-61.3231,-28.6323,27.223
-62.3041,-28.6432,27.7553
-63.272,-28.6542,28.3073
-64.2008,-28.6651,28.9143
-65.1087,-28.6768,29.5475
-65.9891,-28.6895,30.2147
-66.8302,-28.7,30.9236
-67.655,-28.7099,31.6494
-68.4243,-28.722,32.4253
-69.1743,-28.7333,33.2158
-69.8882,-28.7431,34.0334
-70.5676,-28.7533,34.8712
-71.2286,-28.7636,35.7198
-71.8378,-28.7745,36.593
-72.4302,-28.7856,37.4725
-72.9817,-28.7972,38.367
-73.5044,-28.8077,39.2714
-74.0052,-28.8175,40.1835
