-395.1413,5.4653,223.0086,0.001250
-393.9333,5.4632,223.3050,0.001769
-392.4539,5.4600,223.6692,0.002401
-390.8368,5.4552,224.0688,0.003099
-389.2164,5.4527,224.4707,0.003799
-387.4572,5.4528,224.9089,0.004559
-385.8298,5.4540,225.3157,0.005265
-384.1991,5.4550,225.7246,0.005967
-382.5651,5.4553,226.1358,0.006667
-380.7911,5.4551,226.5835,0.007433
-379.1500,5.4550,226.9991,0.008133
-377.5056,5.4549,227.4168,0.008836
-375.8578,5.4550,227.8365,0.009536
-374.0690,5.4550,228.2937,0.010302
-372.4142,5.4549,228.7179,0.011006
-370.7562,5.4549,229.1442,0.011713
-369.0949,5.4548,229.5726,0.012424
-367.4303,5.4548,230.0031,0.013134
-365.6233,5.4547,230.4718,0.013905
-363.9518,5.4547,230.9067,0.014674
-362.2770,5.4546,231.3436,0.015055
-360.5988,5.4546,231.7821,0.016039
-358.7768,5.4545,232.2582,0.016912
-357.0911,5.4545,232.6977,0.017549
-355.4014,5.4544,233.1365,0.018266
-353.5661,5.4543,233.6102,0.019047
-351.8676,5.4542,234.0451,0.019768
-350.0224,5.4541,234.5129,0.020555
-348.3145,5.4540,234.9411,0.021279
-346.4591,5.4540,235.4005,0.022072
-344.5981,5.4540,235.8549,0.022861
-342.8755,5.4540,236.2697,0.023592
-341.0042,5.4539,236.7142,0.024388
-339.1273,5.4539,237.1540,0.025178
-337.3901,5.4539,237.5561,0.025915
-335.5034,5.4538,237.9882,0.026716
-333.7575,5.4538,238.3841,0.027456
-331.8614,5.4537,238.8105,0.028258
-330.1070,5.4536,239.2024,0.029000
-328.2020,5.4536,239.6256,0.029805
-326.2927,5.4535,240.0482,0.030613
-324.5264,5.4534,240.4380,0.031359
-322.6090,5.4534,240.8606,0.032168
-320.8355,5.4534,241.2512,0.032921
-318.9103,5.4533,241.6749,0.033735
-317.1297,5.4533,242.0670,0.034488
-315.3458,5.4533,242.4599,0.035241
-313.4095,5.4532,242.8868,0.036060
-311.6187,5.4532,243.2819,0.036819
-309.6750,5.4531,243.7112,0.037640
-307.7275,5.4531,244.1418,0.038465
-305.9264,5.4530,244.5404,0.039226
-303.9716,5.4530,244.9735,0.040054
-302.1638,5.4529,245.3745,0.040820
-300.3528,5.4529,245.7766,0.041585
-298.3872,5.4528,246.2135,0.042417
-296.4180,5.4528,246.6518,0.043251
-294.5969,5.4527,247.0575,0.044022
-292.6205,5.4527,247.4983,0.044858
-290.6403,5.4526,247.9404,0.045696
-288.8092,5.4526,248.3497,0.046473
-286.8221,5.4525,248.7944,0.047314
-284.8314,5.4525,249.2404,0.048158
-282.9909,5.4524,249.6531,0.048936
-281.1478,5.4524,250.0669,0.049716
-279.1482,5.4523,250.5163,0.050564
-277.3000,5.4522,250.9321,0.051346
-275.4495,5.4521,251.3489,0.052130
-273.5970,5.4521,251.7666,0.052912
-271.7425,5.4520,252.1851,0.053700
-269.8863,5.4520,252.6045,0.054487
-268.0312,5.4519,253.0240,0.055272
-266.0238,5.4518,253.4784,0.056123
-264.1729,5.4516,253.8979,0.056907
-262.3235,5.4513,254.3176,0.057691
-260.3177,5.4511,254.7732,0.058541
-258.4639,5.4513,255.1948,0.059326
-256.6077,5.4517,255.6174,0.060112
-254.5941,5.4520,256.0760,0.060966
-252.7328,5.4521,256.5000,0.061753
-250.7135,5.4519,256.9594,0.062611
-248.6911,5.4518,257.4184,0.063468
-246.6655,5.4517,257.8770,0.064326
-244.6366,5.4517,258.3347,0.065186
-242.7609,5.4517,258.7566,0.065981
-240.7260,5.4517,259.2130,0.066841
-238.6908,5.4517,259.6685,0.067703
-236.8172,5.4516,260.0869,0.068496
-234.7980,5.4513,260.5372,0.069352
-232.7926,5.4505,260.9840,0.070201
-230.8029,5.4495,261.4272,0.071042
-228.8300,5.4487,261.8666,0.071878
-226.8748,5.4483,262.3024,0.072705
-224.9377,5.4485,262.7344,0.073524
-223.0194,5.4490,263.1628,0.074337
-221.1203,5.4521,263.5874,0.075141
-219.2397,5.4566,264.0086,0.075939
-217.3765,5.4613,264.4266,0.076725
-215.3888,5.4628,264.8733,0.077568
-213.5592,5.4620,265.2855,0.078346
-211.7427,5.4611,265.6960,0.079116
-209.7991,5.4614,266.1375,0.079935
-207.8683,5.4622,266.5785,0.080755
-205.9509,5.4627,267.0194,0.081569
-204.0498,5.4627,267.4597,0.082374
-202.3016,5.4626,267.8676,0.083114
-200.4395,5.4624,268.3053,0.083906
-198.7304,5.4622,268.7104,0.084630
-196.9122,5.4620,269.1450,0.085405
-195.2451,5.4620,269.5470,0.086114
-193.5984,5.4622,269.9476,0.086815
-191.8475,5.4625,270.3779,0.087562
-190.2418,5.4628,270.7766,0.088240
-188.6545,5.4631,271.1745,0.088917
-187.0849,5.4634,271.5714,0.089585
-185.5322,5.4637,271.9670,0.090248
-183.9954,5.4633,272.3613,0.090903
-182.4733,5.4578,272.7538,0.091553
