0.0, 0.0, 0.0
-2.82704, 0.03965, -1.2052
-5.65408, 0.0777016, -2.41042
-8.48112, 0.114151, -3.61563
-11.3082, 0.149017, -4.8209
-14.1352, 0.182301, -6.02614
-16.9623, 0.213993, -7.23138
-19.7893, 0.244087, -8.43663
-22.6164, 0.272598, -9.64188
-25.4434, 0.299503, -10.8472
-28.2705, 0.324837, -12.0524
-31.0975, 0.348579, -13.2577
-33.9246, 0.370724, -14.463
-36.7516, 0.391277, -15.6684
-39.5786, 0.41024, -16.8737
-42.4057, 0.42762, -18.079
-45.2325, 0.44334, -19.2843
-48.0566, 0.456787, -20.4884
-50.878, 0.467934, -21.6916
-53.6974, 0.47699, -22.8939
-56.5155, 0.484119, -24.0957
-59.3332, 0.489517, -25.2974
-62.1508, 0.49334, -26.4991
-64.9693, 0.495796, -27.7011
-67.7893, 0.497044, -28.9037
-70.6116, 0.497284, -30.1072
-73.4367, 0.496685, -31.3119
-76.2655, 0.495422, -32.518
-79.0986, 0.493706, -33.7258
-81.9367, 0.491684, -34.9356
-84.7806, 0.489552, -36.1478
-87.6309, 0.487507, -37.3625
-90.5183, 0.484779, -38.5928
-93.316, 0.479885, -39.7849
-96.186, 0.47298, -41.0076
-99.1099, 0.464474, -42.2533
-101.871, 0.45541, -43.4297
-104.648, 0.445583, -44.6125
-107.426, 0.435303, -45.796
-110.191, 0.424862, -46.9739
-113.121, 0.413883, -48.2217
-115.998, 0.403442, -49.4468
-118.807, 0.393948, -50.6428
-121.704, 0.385265, -51.876
-124.478, 0.378544, -53.0573
-127.267, 0.374054, -54.2439
-130.157, 0.372955, -55.4731
-133.029, 0.377419, -56.6945
-135.827, 0.388344, -57.8835
-138.602, 0.404346, -59.0627
-141.384, 0.427338, -60.243
-144.22, 0.461288, -61.4452
-146.604, 0.516029, -62.5395
-148.628, 0.539436, -63.688
-150.333, 0.568302, -64.9695
-152.145, 0.600666, -66.4073
-153.86, 0.634029, -67.9189
-155.227, 0.665958, -69.3732
-156.397, 0.697918, -70.849
-157.444, 0.730629, -72.3855
-158.345, 0.763863, -73.9698
