0.0, 0.0, 0.0
0.0, 0.0258044, 0.0
0.0, 0.0528399, 0.0
0.0, 0.0823375, 0.0
0.0, 0.115528, 0.0
0.0, 0.153643, 0.0
0.0, 0.197914, 0.0
0.0, 0.249571, 0.0
0.0, 0.309845, 0.0
0.0, 0.379968, 0.0
0.0, 0.461171, 0.0
0.0, 0.554684, 0.0
0.0, 0.66174, 0.0
0.0, 0.783568, 0.0
0.0, 0.9214, 0.0
0.0, 1.07647, 0.0
0.0, 1.25, 0.0
0.0, 1.42353, 0.0
0.0, 1.5786, 0.0
0.0, 1.71643, 0.0
0.0, 1.83826, 0.0
0.0, 1.94532, 0.0
0.0, 2.03883, 0.0
0.0, 2.12003, 0.0
0.0, 2.19015, 0.0
0.0, 2.25043, 0.0
0.0, 2.30209, 0.0
0.0, 2.34636, 0.0
0.0, 2.38447, 0.0
0.0, 2.41766, 0.0
0.0, 2.44716, 0.0
0.0, 2.4742, 0.0
0.0, 2.5, 0.0
